cell,cell_type
Cell215,group3
Cell216,group2
Cell217,group2
Cell218,group2
Cell219,group3
Cell220,group2
Cell221,group2
Cell222,group2
Cell223,group2
Cell224,group3
Cell225,group2
Cell226,group2
Cell227,group3
Cell228,group2
Cell229,group2
Cell230,group2
Cell231,group2
Cell232,group2
Cell233,group2
Cell234,group2
Cell235,group2
Cell236,group3
Cell237,group2
Cell238,group2
Cell239,group2
Cell240,group2
Cell241,group2
Cell242,group2
Cell243,group2
Cell244,group3
Cell245,group3
Cell246,group2
Cell247,group3
Cell248,group3
Cell249,group2
Cell250,group2
Cell251,group2
Cell252,group2
Cell253,group3
Cell254,group2
Cell255,group3
Cell256,group3
Cell257,group3
Cell258,group3
Cell259,group2
Cell260,group2
Cell261,group2
Cell262,group2
Cell263,group3
Cell264,group2
Cell265,group2
Cell266,group3
Cell267,group2
Cell268,group3
Cell269,group2
Cell270,group2
Cell271,group2
Cell272,group3
Cell273,group3
Cell274,group2
Cell275,group2
Cell276,group2
Cell277,group2
Cell278,group3
Cell279,group2
Cell280,group2
Cell281,group2
Cell282,group2
Cell283,group3
Cell284,group2
Cell285,group2
Cell286,group3
Cell287,group2
Cell288,group3
Cell289,group2
Cell290,group3
Cell291,group2
Cell292,group2
Cell293,group2
Cell294,group2
Cell295,group2
Cell296,group2
Cell297,group2
Cell298,group3
Cell299,group2
Cell300,group3
Cell301,group3
Cell302,group2
Cell303,group2
Cell304,group2
Cell305,group3
Cell306,group2
Cell307,group2
Cell308,group2
Cell309,group2
Cell310,group2
Cell311,group2
Cell312,group2
Cell313,group2
Cell314,group3
Cell315,group4
Cell316,group2
Cell317,group3
Cell318,group2
Cell319,group3
Cell320,group3
Cell321,group3
Cell322,group3
Cell323,group3
Cell324,group2
Cell325,group3
Cell326,group2
Cell327,group3
Cell328,group2
Cell329,group2
Cell330,group2
Cell331,group2
Cell332,group2
Cell333,group2
Cell334,group2
Cell335,group2
Cell336,group3
Cell337,group2
Cell338,group3
Cell339,group2
Cell340,group4
Cell341,group2
Cell342,group2
Cell343,group2
Cell344,group2
Cell345,group2
Cell346,group3
Cell347,group2
Cell348,group3
Cell349,group2
Cell350,group2
Cell351,group2
Cell352,group2
Cell353,group4
Cell354,group3
Cell355,group2
Cell356,group3
Cell357,group2
Cell358,group4
Cell359,group2
Cell360,group2
Cell361,group3
Cell362,group2
Cell363,group2
Cell364,group2
Cell365,group2
Cell366,group2
Cell367,group2
Cell368,group2
Cell369,group2
Cell370,group2
Cell371,group2
Cell372,group2
Cell373,group2
Cell374,group3
Cell375,group2
Cell376,group2
Cell377,group2
Cell378,group2
Cell379,group2
Cell380,group2
Cell381,group2
Cell382,group2
Cell383,group2
Cell384,group2
Cell385,group2
Cell386,group3
Cell387,group2
Cell388,group2
Cell389,group3
Cell390,group3
Cell391,group3
Cell392,group2
Cell393,group2
Cell394,group2
Cell395,group2
Cell396,group3
Cell397,group2
Cell398,group2
Cell399,group2
Cell400,group2
Cell401,group3
Cell402,group2
Cell403,group2
Cell404,group2
Cell405,group2
Cell406,group2
Cell407,group2
Cell408,group2
Cell409,group2
Cell410,group2
Cell411,group2
Cell412,group2
Cell413,group2
Cell414,group2
Cell415,group2
Cell416,group2
Cell417,group3
Cell418,group3
Cell419,group2
Cell420,group2
Cell421,group2
Cell422,group2
Cell423,group3
Cell424,group2
Cell425,group2
Cell426,group2
Cell427,group2
Cell428,group2
Cell429,group2
Cell430,group2
Cell431,group3
Cell432,group2
Cell433,group2
Cell434,group3
Cell435,group2
Cell436,group3
Cell437,group2
Cell438,group4
Cell439,group2
Cell440,group2
Cell441,group2
Cell442,group2
Cell443,group3
Cell444,group2
Cell445,group2
Cell446,group2
Cell447,group3
Cell448,group2
Cell449,group2
Cell450,group2
Cell451,group2
Cell452,group2
Cell453,group2
Cell454,group2
Cell455,group2
Cell456,group3
Cell457,group3
Cell458,group2
Cell459,group2
Cell460,group2
Cell461,group3
Cell462,group2
Cell463,group2
Cell464,group2
Cell465,group3
Cell466,group2
Cell467,group2
Cell468,group3
Cell469,group3
Cell470,group4
Cell471,group2
Cell472,group4
Cell473,group3
Cell474,group2
Cell475,group2
Cell476,group2
Cell477,group2
Cell478,group2
Cell479,group3
Cell480,group2
Cell481,group3
Cell482,group2
Cell483,group2
Cell484,group2
Cell485,group2
Cell486,group2
Cell487,group2
Cell488,group2
Cell489,group2
Cell490,group2
Cell491,group2
Cell492,group2
Cell493,group2
Cell494,group2
Cell495,group2
Cell496,group2
Cell497,group3
Cell498,group2
Cell499,group2
Cell500,group2
Cell501,group2
Cell502,group3
Cell503,group2
Cell504,group2
Cell505,group2
Cell506,group3
Cell507,group2
Cell508,group2
Cell509,group2
Cell510,group2
Cell511,group2
Cell512,group3
Cell513,group3
Cell514,group2
Cell515,group2
Cell516,group2
Cell517,group2
Cell518,group3
Cell519,group2
Cell520,group2
Cell521,group3
Cell522,group2
Cell523,group2
Cell524,group3
Cell525,group2
Cell526,group2
Cell527,group2
Cell528,group3
Cell529,group2
Cell530,group2
Cell531,group2
Cell532,group3
Cell533,group3
Cell534,group2
Cell535,group2
Cell536,group3
Cell537,group2
Cell538,group2
Cell539,group2
Cell540,group2
Cell541,group2
Cell542,group2
Cell543,group2
Cell544,group2
Cell545,group2
Cell546,group2
Cell547,group2
Cell548,group2
Cell549,group3
Cell550,group2
Cell551,group2
Cell552,group2
Cell553,group3
Cell554,group4
Cell555,group2
Cell556,group2
Cell557,group2
Cell558,group3
Cell559,group2
Cell560,group3
Cell561,group2
Cell562,group2
Cell563,group2
Cell564,group2
Cell565,group2
Cell566,group3
Cell567,group2
Cell568,group2
Cell569,group3
Cell570,group2
Cell571,group2
Cell572,group3
Cell573,group2
Cell574,group3
Cell575,group2
Cell576,group2
Cell577,group2
Cell578,group2
Cell579,group2
Cell580,group3
Cell581,group2
Cell582,group3
Cell583,group3
Cell584,group2
Cell585,group3
Cell586,group2
Cell587,group2
Cell588,group2
Cell589,group2
Cell590,group2
Cell591,group2
Cell592,group2
Cell593,group2
Cell594,group2
Cell595,group3
Cell596,group2
Cell597,group2
Cell598,group3
Cell599,group3
Cell600,group3
Cell601,group2
Cell602,group2
Cell603,group2
Cell604,group2
Cell605,group2
Cell606,group2
Cell607,group2
Cell608,group2
Cell609,group2
Cell610,group2
Cell611,group2
Cell612,group2
Cell613,group2
Cell614,group2
Cell615,group2
Cell616,group2
Cell617,group3
Cell618,group2
Cell619,group2
Cell620,group2
Cell621,group2
Cell622,group2
Cell623,group3
Cell624,group2
Cell625,group2
Cell626,group2
Cell627,group2
Cell628,group2
Cell629,group2
Cell630,group2
Cell631,group2
Cell632,group2
Cell633,group2
Cell634,group3
Cell635,group2
Cell636,group2
Cell637,group4
Cell638,group2
Cell639,group2
Cell640,group2
Cell641,group2
Cell642,group2
Cell643,group2
Cell644,group2
Cell645,group3
Cell646,group2
Cell647,group2
Cell648,group2
Cell649,group2
Cell650,group3
Cell651,group2
Cell652,group2
Cell653,group2
Cell654,group2
Cell655,group2
Cell656,group2
Cell657,group2
Cell658,group2
Cell659,group2
Cell660,group3
Cell661,group3
Cell662,group2
Cell663,group2
Cell664,group2
Cell665,group2
Cell666,group2
Cell667,group2
Cell668,group2
Cell669,group2
Cell670,group3
Cell671,group3
Cell672,group2
Cell673,group2
Cell674,group2
Cell675,group2
Cell676,group3
Cell677,group2
Cell678,group2
Cell679,group3
Cell680,group2
Cell681,group2
Cell682,group2
Cell683,group3
Cell684,group3
Cell685,group2
Cell686,group2
Cell687,group2
Cell688,group3
Cell689,group2
Cell690,group3
Cell691,group2
Cell692,group2
Cell693,group3
Cell694,group2
Cell695,group2
Cell696,group2
Cell697,group2
Cell698,group3
Cell699,group2
Cell700,group3
Cell701,group2
Cell702,group2
Cell703,group3
Cell704,group2
Cell705,group3
Cell706,group3
Cell707,group2
Cell708,group2
Cell709,group3
Cell710,group2
Cell711,group2
Cell712,group2
Cell713,group2
Cell714,group2
Cell715,group2
Cell716,group3
Cell717,group2
Cell718,group2
Cell719,group2
Cell720,group2
Cell721,group3
Cell722,group3
Cell723,group3
Cell724,group2
Cell725,group2
Cell726,group3
Cell727,group2
Cell728,group3
Cell729,group2
Cell730,group2
Cell731,group3
Cell732,group2
Cell733,group2
Cell734,group2
Cell735,group2
Cell736,group2
Cell737,group2
Cell738,group2
Cell739,group4
Cell740,group3
Cell741,group2
Cell742,group2
Cell743,group3
Cell744,group2
Cell745,group3
Cell746,group3
Cell747,group2
Cell748,group2
Cell749,group2
Cell750,group3
Cell751,group2
Cell752,group3
Cell753,group2
Cell754,group2
Cell755,group2
Cell756,group2
Cell757,group3
Cell758,group2
Cell759,group2
Cell760,group2
Cell761,group2
Cell762,group2
Cell763,group2
Cell764,group3
Cell765,group2
Cell766,group2
Cell767,group3
Cell768,group2
Cell769,group2
Cell770,group3
Cell771,group3
Cell772,group2
Cell773,group4
Cell774,group2
Cell775,group2
Cell776,group2
Cell777,group3
Cell778,group2
Cell779,group3
Cell780,group2
Cell781,group3
Cell782,group2
Cell783,group3
Cell784,group3
Cell785,group2
Cell786,group2
Cell787,group2
Cell788,group2
Cell789,group2
Cell790,group2
Cell791,group3
Cell792,group2
Cell793,group3
Cell794,group3
Cell795,group3
Cell796,group3
Cell797,group2
Cell798,group3
Cell799,group3
Cell800,group2
Cell801,group2
Cell802,group2
Cell803,group3
Cell804,group2
Cell805,group3
Cell806,group2
Cell807,group2
Cell808,group3
Cell809,group2
Cell810,group2
Cell811,group3
Cell812,group2
Cell813,group3
Cell814,group3
Cell815,group2
Cell816,group2
Cell817,group3
Cell818,group3
Cell819,group2
Cell820,group3
Cell821,group2
Cell822,group3
Cell823,group2
Cell824,group2
Cell825,group3
Cell826,group2
Cell827,group2
Cell828,group2
Cell829,group2
Cell830,group3
Cell831,group2
Cell832,group3
Cell833,group2
Cell834,group2
Cell835,group2
Cell836,group3
Cell837,group2
Cell838,group3
Cell839,group2
Cell840,group2
Cell841,group2
Cell842,group2
Cell843,group2
Cell844,group2
Cell845,group3
Cell846,group3
Cell847,group2
Cell848,group3
Cell849,group3
Cell850,group2
Cell851,group3
Cell852,group2
Cell853,group2
Cell854,group3
Cell855,group2
Cell856,group2
Cell857,group2
Cell858,group2
Cell859,group2
Cell860,group2
Cell861,group3
Cell862,group2
Cell863,group2
Cell864,group3
Cell865,group3
Cell866,group3
Cell867,group3
Cell868,group2
Cell869,group3
Cell870,group2
Cell871,group2
Cell872,group2
Cell873,group2
Cell874,group2
Cell875,group3
Cell876,group2
Cell877,group2
Cell878,group2
Cell879,group3
Cell880,group2
Cell881,group2
Cell882,group2
Cell883,group2
Cell884,group3
Cell885,group2
Cell886,group2
Cell887,group2
Cell888,group3
Cell889,group2
Cell890,group3
Cell891,group2
Cell892,group3
Cell893,group2
Cell894,group2
Cell895,group2
Cell896,group2
Cell897,group2
Cell898,group2
Cell899,group3
Cell900,group3
Cell901,group2
Cell902,group2
Cell903,group2
Cell904,group2
Cell905,group2
Cell906,group2
Cell907,group2
Cell908,group2
Cell909,group3
Cell910,group4
Cell911,group3
Cell912,group2
Cell913,group2
Cell914,group2
Cell915,group3
Cell916,group3
Cell917,group2
Cell918,group2
Cell919,group3
Cell920,group2
Cell921,group2
Cell922,group2
Cell923,group2
Cell924,group2
Cell925,group2
Cell926,group3
Cell927,group2
Cell928,group2
Cell929,group2
Cell930,group2
Cell931,group2
Cell932,group2
Cell933,group2
Cell934,group2
Cell935,group2
Cell936,group2
Cell937,group2
Cell938,group3
Cell939,group2
Cell940,group2
Cell941,group2
Cell942,group2
Cell943,group2
Cell944,group2
Cell945,group2
Cell946,group2
Cell947,group2
Cell948,group2
Cell949,group2
Cell950,group3
Cell951,group3
Cell952,group3
Cell953,group2
Cell954,group3
Cell955,group3
Cell956,group4
Cell957,group2
Cell958,group3
Cell959,group2
Cell960,group3
Cell961,group3
Cell962,group2
Cell963,group3
Cell964,group2
Cell965,group2
Cell966,group2
Cell967,group2
Cell968,group2
Cell969,group2
Cell970,group2
Cell971,group2
Cell972,group2
Cell973,group2
Cell974,group2
Cell975,group2
Cell976,group3
Cell977,group2
Cell978,group3
Cell979,group2
Cell980,group2
Cell981,group2
Cell982,group2
Cell983,group2
Cell984,group2
Cell985,group2
Cell986,group2
Cell987,group2
Cell988,group2
Cell989,group3
Cell990,group3
Cell991,group2
Cell992,group2
Cell993,group2
Cell994,group2
Cell995,group2
Cell996,group2
Cell997,group2
Cell998,group2
Cell999,group2
Cell1000,group2
