"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"1","singlet","Bergmann","Granule",FALSE,FALSE,779.600426091842,798.937061443775,TRUE,TRUE
"2","doublet_certain","Bergmann","MLI2",TRUE,FALSE,554.379240694717,595.390540572653,TRUE,TRUE
"3","singlet","Fibroblast","Microglia",FALSE,TRUE,341.940775077065,357.507220950657,TRUE,TRUE
"4","singlet","MLI2","Endothelial",TRUE,FALSE,195.565412692646,197.349584719453,TRUE,TRUE
"5","singlet","Granule","Ependymal",FALSE,FALSE,447.306795422337,470.628115127053,TRUE,TRUE
"6","singlet","Astrocytes","Granule",FALSE,FALSE,724.022646443591,729.396830542336,TRUE,TRUE
"7","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,625.536062702568,625.589617419999,TRUE,TRUE
"8","doublet_certain","Granule","Astrocytes",FALSE,FALSE,865.666241660856,942.746134283076,TRUE,TRUE
"9","doublet_uncertain","Purkinje","Astrocytes",FALSE,FALSE,227.315356986286,262.41553765298,TRUE,TRUE
"10","doublet_certain","Astrocytes","Oligodendrocytes",FALSE,FALSE,774.243209647071,811.563494582052,TRUE,TRUE
"11","singlet","Granule","Bergmann",FALSE,FALSE,400.631655747067,401.393010697188,TRUE,TRUE
"12","singlet","Bergmann","Purkinje",FALSE,FALSE,542.686155781686,567.24008507566,TRUE,TRUE
"13","doublet_uncertain","Bergmann","MLI2",TRUE,FALSE,1104.43569942323,1224.41194861148,TRUE,TRUE
"14","singlet","Fibroblast","Choroid",FALSE,FALSE,165.119980019936,167.469929681705,TRUE,TRUE
"15","singlet","Granule","Ependymal",FALSE,FALSE,440.083699225079,455.643807427899,TRUE,TRUE
"16","doublet_certain","Granule","Oligodendrocytes",FALSE,FALSE,1236.95879345657,1383.27103770803,TRUE,TRUE
"17","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,290.771046593543,295.253976609782,TRUE,TRUE
"18","singlet","Granule","Oligodendrocytes",FALSE,FALSE,512.391121153167,518.950958999565,TRUE,TRUE
"19","singlet","Granule","Macrophages",FALSE,FALSE,1142.60710610651,1143.89749777098,TRUE,TRUE
"20","singlet","MLI2","Astrocytes",FALSE,FALSE,219.095327119233,225.998666803497,TRUE,TRUE
"21","doublet_uncertain","Granule","Golgi",FALSE,FALSE,841.657574139582,873.627246526766,TRUE,TRUE
"22","singlet","Granule","Oligodendrocytes",FALSE,FALSE,1282.1734474397,1289.2884393878,TRUE,TRUE
"23","singlet","Bergmann","Macrophages",FALSE,FALSE,570.245785118083,571.727382394184,TRUE,TRUE
"24","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,630.874694131989,640.548513516969,TRUE,TRUE
"25","doublet_certain","Granule","Astrocytes",FALSE,FALSE,1022.82000104193,1049.60200724193,TRUE,TRUE
"26","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,252.518096241538,256.02099727296,TRUE,TRUE
"27","singlet","Bergmann","Astrocytes",FALSE,FALSE,332.833835609149,332.831693566951,TRUE,TRUE
"28","doublet_certain","Granule","Oligodendrocytes",FALSE,FALSE,720.129482262479,782.187460279552,TRUE,TRUE
"29","singlet","Granule","Astrocytes",FALSE,FALSE,443.527269479451,462.037797738882,TRUE,TRUE
"30","doublet_certain","Granule","Astrocytes",FALSE,FALSE,1058.73509816759,1156.03285932821,TRUE,TRUE
"31","singlet","Granule","Oligodendrocytes",FALSE,FALSE,1098.86327358126,1100.45111823788,TRUE,TRUE
"32","singlet","Bergmann","Ependymal",FALSE,FALSE,424.232177525953,433.819646999409,TRUE,TRUE
"33","singlet","MLI1","Ependymal",TRUE,FALSE,295.239210760726,312.491300306025,TRUE,TRUE
"34","singlet","Bergmann","Ependymal",FALSE,FALSE,332.297819039278,338.270947008707,TRUE,TRUE
"35","singlet","Granule","Oligodendrocytes",FALSE,FALSE,778.605246098311,784.612567852306,TRUE,TRUE
"36","doublet_uncertain","Granule","Oligodendrocytes",FALSE,FALSE,914.580559196152,960.646184285977,TRUE,TRUE
"37","singlet","MLI2","Astrocytes",TRUE,FALSE,492.111084932433,498.816805675562,TRUE,TRUE
"38","singlet","Granule","Bergmann",FALSE,FALSE,325.699012624789,340.6000951241,TRUE,TRUE
"39","singlet","Granule","Astrocytes",FALSE,FALSE,626.168419990826,631.67854891285,TRUE,TRUE
"40","singlet","Granule","Oligodendrocytes",FALSE,FALSE,414.401503751927,415.834464440129,TRUE,TRUE
"41","singlet","Oligodendrocytes","Endothelial",FALSE,FALSE,315.914509232295,320.563400367713,TRUE,TRUE
"42","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,280.750710760058,300.601482675123,TRUE,TRUE
"43","singlet","Bergmann","Purkinje",TRUE,FALSE,208.57737413806,224.029189473415,TRUE,TRUE
"44","singlet","Granule","Astrocytes",FALSE,FALSE,469.516100502493,470.922862728972,TRUE,TRUE
"45","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,1089.30651880733,1252.41911662676,TRUE,TRUE
"46","singlet","Granule","Astrocytes",FALSE,FALSE,791.304289780063,792.18860107414,TRUE,TRUE
"47","singlet","Granule","Golgi",FALSE,FALSE,805.673140743015,806.262514896855,TRUE,TRUE
"48","singlet","Granule","Astrocytes",FALSE,FALSE,549.897760493816,561.044746762449,TRUE,TRUE
"49","singlet","Granule","Oligodendrocytes",FALSE,FALSE,592.238605563834,614.852965309286,TRUE,TRUE
"50","singlet","Granule","UBCs",FALSE,FALSE,448.966698417685,453.060502096111,TRUE,TRUE
"51","singlet","Granule","Astrocytes",FALSE,FALSE,677.678462747611,698.77527955396,TRUE,TRUE
"52","singlet","MLI2","Bergmann",FALSE,FALSE,200.814622533473,217.478451807453,TRUE,TRUE
"53","singlet","Granule","Bergmann",FALSE,FALSE,357.350367035525,363.537132707817,TRUE,TRUE
"54","singlet","Granule","Astrocytes",FALSE,FALSE,488.303926253638,493.510963038755,TRUE,TRUE
"55","singlet","Granule","Oligodendrocytes",FALSE,FALSE,403.510426598084,406.052868912173,TRUE,TRUE
"56","singlet","Oligodendrocytes","Endothelial",FALSE,FALSE,497.151415761848,508.432590118834,TRUE,TRUE
"57","singlet","Granule","Oligodendrocytes",FALSE,FALSE,936.148598021525,943.609371055388,TRUE,TRUE
"58","singlet","Granule","Macrophages",FALSE,FALSE,479.477025726684,483.731523364301,TRUE,TRUE
"59","doublet_certain","Granule","Astrocytes",FALSE,FALSE,1240.95299045909,1292.4500067294,TRUE,TRUE
"60","singlet","Bergmann","Astrocytes",FALSE,FALSE,1103.00897966299,1102.99770291871,TRUE,TRUE
"61","singlet","Bergmann","Endothelial",FALSE,FALSE,899.360186579755,904.24473072836,TRUE,TRUE
"62","singlet","Astrocytes","Endothelial",FALSE,FALSE,1080.41389790534,1101.26002609926,TRUE,TRUE
"63","doublet_certain","MLI2","Purkinje",FALSE,FALSE,464.60095485089,493.658133577999,TRUE,TRUE
"64","doublet_uncertain","Granule","Lugaro",FALSE,FALSE,1128.2818380695,1153.70952079046,TRUE,TRUE
"65","singlet","Granule","Candelabrum",FALSE,FALSE,605.435862138485,608.480665488523,TRUE,TRUE
"66","singlet","Bergmann","Granule",FALSE,FALSE,845.722897253296,864.929421458888,TRUE,TRUE
"67","doublet_certain","Granule","Astrocytes",FALSE,FALSE,928.002103879849,975.221575944547,TRUE,TRUE
"68","singlet","MLI2","Astrocytes",FALSE,FALSE,347.54471109655,360.698374603115,TRUE,TRUE
"69","singlet","Granule","Astrocytes",FALSE,FALSE,804.991762568906,817.320552685613,TRUE,TRUE
"70","singlet","Granule","Astrocytes",FALSE,FALSE,902.126650713157,910.143176040369,TRUE,TRUE
"71","singlet","Granule","Astrocytes",FALSE,FALSE,753.164012044414,769.581137432036,TRUE,TRUE
"72","doublet_uncertain","Purkinje","Fibroblast",FALSE,FALSE,538.177793518341,585.954018173914,TRUE,TRUE
"73","doublet_certain","Granule","Purkinje",FALSE,FALSE,619.439301883716,652.735137833635,TRUE,TRUE
"74","doublet_uncertain","Purkinje","Astrocytes",FALSE,FALSE,276.559732750298,318.528646196769,TRUE,TRUE
"75","singlet","Granule","Golgi",FALSE,FALSE,1203.71520441925,1207.05189831501,TRUE,TRUE
"76","singlet","Ependymal","Fibroblast",FALSE,FALSE,295.5993457626,309.34108896443,TRUE,TRUE
"77","singlet","Granule","Astrocytes",FALSE,FALSE,434.242231881335,446.024361494871,TRUE,TRUE
"78","singlet","Granule","Oligodendrocytes",FALSE,FALSE,523.601511201882,535.403183609473,TRUE,TRUE
"79","singlet","Purkinje","MLI2",FALSE,FALSE,1216.26609332184,1217.44579520433,TRUE,TRUE
"80","singlet","MLI1","Ependymal",FALSE,FALSE,577.207792885319,591.148955411132,TRUE,TRUE
"81","singlet","Polydendrocytes","Bergmann",FALSE,FALSE,415.550930728747,416.711826458592,TRUE,TRUE
"82","singlet","Granule","Oligodendrocytes",FALSE,FALSE,309.931155836999,318.791546996451,TRUE,TRUE
"83","singlet","Astrocytes","Granule",FALSE,FALSE,923.481193722497,941.318405501453,TRUE,TRUE
"84","singlet","Granule","Oligodendrocytes",FALSE,FALSE,295.500730039349,299.616140224589,TRUE,TRUE
"85","singlet","Granule","Oligodendrocytes",FALSE,FALSE,997.574809502963,1021.49081740312,TRUE,TRUE
"86","doublet_certain","MLI2","Purkinje",FALSE,FALSE,674.614638301926,723.206588397556,TRUE,TRUE
"87","singlet","Oligodendrocytes","Microglia",FALSE,FALSE,275.03457531559,275.841941296937,TRUE,TRUE
"88","singlet","MLI1","Bergmann",FALSE,FALSE,359.066418040202,361.267723403867,TRUE,TRUE
"89","singlet","Astrocytes","MLI2",FALSE,FALSE,262.211531574118,273.383072249966,TRUE,TRUE
"90","doublet_uncertain","Oligodendrocytes","Astrocytes",FALSE,FALSE,463.88936667468,502.873669261978,TRUE,TRUE
"91","singlet","MLI2","Astrocytes",TRUE,TRUE,519.239403975183,536.262118407293,TRUE,TRUE
"92","doublet_uncertain","Purkinje","Astrocytes",FALSE,FALSE,925.15800134249,950.975285527888,TRUE,TRUE
"93","singlet","Granule","Astrocytes",FALSE,FALSE,425.415442943992,441.969117860604,TRUE,TRUE
"94","singlet","Bergmann","Purkinje",TRUE,FALSE,208.849173816165,213.375202382049,TRUE,TRUE
"95","doublet_certain","Granule","Astrocytes",FALSE,FALSE,919.614977586274,962.195960238526,TRUE,TRUE
"96","singlet","Granule","Bergmann",FALSE,FALSE,314.924083958164,316.281323526121,TRUE,TRUE
"97","singlet","Granule","Ependymal",FALSE,FALSE,405.845039830303,410.716471215514,TRUE,TRUE
"98","singlet","Granule","Astrocytes",FALSE,FALSE,882.165303509606,885.626285560016,TRUE,TRUE
"99","singlet","Granule","Astrocytes",FALSE,FALSE,403.878857213117,418.863249725304,TRUE,TRUE
"100","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,228.321760722266,241.490032096691,TRUE,TRUE
"101","singlet","Granule","Astrocytes",FALSE,FALSE,569.181240252767,579.055031963642,TRUE,TRUE
"102","singlet","Granule","Astrocytes",FALSE,FALSE,753.941497106758,753.865102875471,TRUE,TRUE
"103","doublet_certain","Bergmann","Oligodendrocytes",FALSE,FALSE,1280.20135096818,1388.12812530487,TRUE,TRUE
"104","singlet","Granule","Fibroblast",FALSE,FALSE,668.66807316431,686.324122142022,TRUE,TRUE
"105","singlet","Granule","Astrocytes",FALSE,FALSE,943.486250301179,964.259823859283,TRUE,TRUE
"106","singlet","Granule","Oligodendrocytes",FALSE,FALSE,748.047228041005,759.692411941999,TRUE,TRUE
"107","singlet","Granule","Astrocytes",FALSE,FALSE,600.676705497548,622.687511014167,TRUE,TRUE
"108","singlet","Granule","Polydendrocytes",FALSE,FALSE,318.154640764623,319.43805368182,TRUE,TRUE
"109","singlet","Granule","Ependymal",FALSE,FALSE,331.274630493088,340.142394298914,TRUE,TRUE
"110","singlet","Granule","Astrocytes",FALSE,FALSE,466.986441599225,483.504615644645,TRUE,TRUE
"111","singlet","Granule","UBCs",FALSE,FALSE,766.121493545268,769.034714218358,TRUE,TRUE
"112","singlet","MLI1","Astrocytes",TRUE,FALSE,161.367230214784,172.442679547754,TRUE,TRUE
"113","singlet","Granule","Oligodendrocytes",FALSE,FALSE,429.44701082158,436.560407907887,TRUE,TRUE
"114","singlet","Granule","Lugaro",FALSE,FALSE,553.070048217613,556.550924318263,TRUE,TRUE
"115","singlet","Granule","Polydendrocytes",FALSE,FALSE,430.282867858579,434.120781636757,TRUE,TRUE
"116","doublet_certain","Bergmann","Purkinje",TRUE,FALSE,591.858822957273,628.575293463588,TRUE,TRUE
"117","singlet","Granule","Ependymal",FALSE,FALSE,439.573920186251,442.699387486714,TRUE,TRUE
"118","singlet","Granule","Astrocytes",FALSE,FALSE,293.715733646922,303.077874118401,TRUE,TRUE
"119","doublet_certain","Granule","Golgi",FALSE,FALSE,928.64287982141,965.763559407937,TRUE,TRUE
"120","singlet","Granule","Microglia",FALSE,FALSE,807.376007809464,809.604925789737,TRUE,TRUE
"121","singlet","Granule","Astrocytes",FALSE,FALSE,1485.33391656381,1487.37582604467,TRUE,TRUE
"122","doublet_certain","Granule","Golgi",FALSE,FALSE,1173.83535557108,1251.96512760731,TRUE,TRUE
"123","singlet","Granule","Microglia",FALSE,FALSE,330.118563649136,336.468001301599,TRUE,TRUE
"124","singlet","MLI1","Candelabrum",TRUE,FALSE,521.071386099819,523.59723486415,TRUE,TRUE
"125","singlet","MLI2","Astrocytes",TRUE,FALSE,299.875377091353,307.422569948962,TRUE,TRUE
"126","singlet","Bergmann","Purkinje",TRUE,FALSE,273.547261266633,280.707929384023,TRUE,TRUE
"127","singlet","Bergmann","Purkinje",FALSE,FALSE,205.384728579665,213.795626306067,TRUE,TRUE
"128","singlet","Granule","Astrocytes",FALSE,FALSE,665.0860241677,678.396595373562,TRUE,TRUE
"129","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,449.49903784697,464.042753304169,TRUE,TRUE
"130","singlet","MLI1","Endothelial",FALSE,FALSE,292.231659732154,301.914392532458,TRUE,TRUE
"131","singlet","Granule","Astrocytes",FALSE,FALSE,672.507871663091,674.482448963911,TRUE,TRUE
"132","singlet","Bergmann","Fibroblast",FALSE,FALSE,445.786002578275,463.712211546263,TRUE,TRUE
"133","singlet","Granule","Bergmann",FALSE,FALSE,430.383225804268,436.540828861286,TRUE,TRUE
"134","doublet_certain","Astrocytes","Granule",TRUE,FALSE,863.332798478682,926.809978329246,TRUE,TRUE
"135","singlet","MLI2","Polydendrocytes",FALSE,FALSE,347.386117643714,352.219003631743,TRUE,TRUE
"136","singlet","Granule","Astrocytes",FALSE,FALSE,428.216434202616,441.396637012239,TRUE,TRUE
"137","singlet","Bergmann","Fibroblast",FALSE,FALSE,236.516072126593,245.0939756966,TRUE,TRUE
"138","singlet","Granule","Astrocytes",FALSE,FALSE,249.934448387385,256.537606180028,TRUE,TRUE
"139","doublet_uncertain","Bergmann","Purkinje",TRUE,FALSE,447.273053713137,478.882445120025,TRUE,TRUE
"140","singlet","Granule","Endothelial",FALSE,FALSE,420.4390967917,423.499940039368,TRUE,TRUE
"141","singlet","Granule","Oligodendrocytes",FALSE,FALSE,746.676159677579,757.316557977555,TRUE,TRUE
"142","doublet_certain","Bergmann","Purkinje",FALSE,FALSE,598.444925057501,667.874185457091,TRUE,TRUE
"143","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,1343.51510426036,1500.35400145597,TRUE,TRUE
"144","singlet","Granule","Polydendrocytes",FALSE,FALSE,527.296935801527,545.493568396438,TRUE,TRUE
"145","singlet","MLI2","Astrocytes",TRUE,FALSE,655.823801048376,677.690770616884,TRUE,TRUE
"146","doublet_certain","Granule","Astrocytes",FALSE,TRUE,1467.23271632335,1500.82067398954,TRUE,TRUE
"147","singlet","Granule","Ependymal",FALSE,FALSE,613.767662527908,617.645817538216,TRUE,TRUE
"148","singlet","Granule","Astrocytes",FALSE,FALSE,449.237351757506,449.224481479077,TRUE,TRUE
"149","singlet","MLI1","Astrocytes",TRUE,FALSE,460.90233929582,463.889669137505,TRUE,TRUE
"150","singlet","Granule","Oligodendrocytes",FALSE,FALSE,518.400074407571,520.54464678075,TRUE,TRUE
"151","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,234.387387969875,240.305851619535,TRUE,TRUE
"152","singlet","Granule","Astrocytes",FALSE,FALSE,773.67351974632,792.243207611622,TRUE,TRUE
"153","singlet","Granule","Ependymal",FALSE,FALSE,411.530753671096,422.67601147971,TRUE,TRUE
"154","singlet","Granule","Astrocytes",FALSE,FALSE,583.892809823201,594.230903188202,TRUE,TRUE
"155","singlet","Granule","Astrocytes",FALSE,FALSE,869.652379662842,873.652708039034,TRUE,TRUE
"156","singlet","Granule","Oligodendrocytes",FALSE,FALSE,749.243540110831,754.47753881394,TRUE,TRUE
"157","doublet_certain","Astrocytes","Oligodendrocytes",FALSE,TRUE,334.442817183597,368.790283252857,TRUE,TRUE
"158","singlet","MLI1","Granule",FALSE,FALSE,305.564400877665,308.948828598546,TRUE,TRUE
"159","singlet","Granule","Oligodendrocytes",FALSE,FALSE,294.60632169296,299.136337829164,TRUE,TRUE
"160","singlet","Granule","Oligodendrocytes",FALSE,FALSE,545.866465183745,553.77063111738,TRUE,TRUE
"161","singlet","Purkinje","Bergmann",FALSE,FALSE,361.48446129398,382.252852603545,TRUE,TRUE
"162","doublet_certain","UBCs","Granule",FALSE,FALSE,772.842477212331,799.397151975558,TRUE,TRUE
"163","singlet","Granule","Astrocytes",FALSE,FALSE,1222.36286195401,1222.24023017077,TRUE,TRUE
"164","singlet","Granule","Astrocytes",FALSE,FALSE,776.059973049176,784.896380350394,TRUE,TRUE
"165","singlet","Granule","Golgi",FALSE,FALSE,952.916374455334,955.483715642763,TRUE,TRUE
"166","singlet","Granule","Polydendrocytes",FALSE,FALSE,228.424541320798,231.116286244629,TRUE,TRUE
"167","singlet","Granule","Polydendrocytes",FALSE,FALSE,733.441559552796,735.152103709696,TRUE,TRUE
"168","singlet","Granule","UBCs",FALSE,FALSE,532.994715585405,534.284138302531,TRUE,TRUE
"169","singlet","MLI2","Purkinje",TRUE,FALSE,268.875174539798,276.837286600893,TRUE,TRUE
"170","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,407.607425751477,409.046085775067,TRUE,TRUE
"171","singlet","Granule","Astrocytes",FALSE,FALSE,619.221935524142,630.479923506001,TRUE,TRUE
"172","singlet","Granule","Ependymal",FALSE,FALSE,381.215115714331,382.031289908766,TRUE,TRUE
"173","doublet_certain","MLI2","Bergmann",FALSE,TRUE,557.816372926277,607.048254100679,TRUE,TRUE
"174","singlet","Granule","MLI2",FALSE,FALSE,826.165169946795,827.485765555732,TRUE,TRUE
"175","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,280.946396082447,291.029869938131,TRUE,TRUE
"176","singlet","Granule","Endothelial",FALSE,FALSE,766.653118352278,775.07384259453,TRUE,TRUE
"177","singlet","Granule","Astrocytes",FALSE,FALSE,402.429269068841,402.489587289987,TRUE,TRUE
"178","doublet_certain","Fibroblast","MLI1",FALSE,FALSE,433.412994454273,472.828680944588,TRUE,TRUE
"179","singlet","Granule","Endothelial",FALSE,FALSE,615.459713393546,617.299439112007,TRUE,TRUE
"180","doublet_certain","Golgi","Granule",FALSE,FALSE,1204.28319610471,1244.9748195616,TRUE,TRUE
"181","doublet_certain","Golgi","Granule",FALSE,FALSE,1523.8158440786,1562.12962140745,TRUE,TRUE
"182","singlet","Granule","Astrocytes",FALSE,FALSE,480.445835362902,480.46152486178,TRUE,TRUE
"183","doublet_certain","Purkinje","Granule",FALSE,FALSE,1026.47026265638,1108.9497601874,TRUE,TRUE
"184","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,316.736009002515,326.733201658528,TRUE,TRUE
"185","singlet","Granule","Astrocytes",FALSE,FALSE,465.422889525747,470.412615702393,TRUE,TRUE
"186","singlet","Granule","Endothelial",FALSE,FALSE,384.507847163919,395.769146035201,TRUE,TRUE
"187","doublet_certain","MLI2","Bergmann",FALSE,TRUE,341.926253176845,376.400015514461,TRUE,TRUE
"188","singlet","Granule","Oligodendrocytes",FALSE,FALSE,628.802449350357,640.10137105067,TRUE,TRUE
"189","singlet","Bergmann","Ependymal",TRUE,FALSE,331.447513856811,337.840696066396,TRUE,TRUE
"190","singlet","Oligodendrocytes","Fibroblast",FALSE,FALSE,387.86270469511,388.753086882129,TRUE,TRUE
"191","singlet","Granule","Oligodendrocytes",FALSE,FALSE,403.437066955555,406.770402030054,TRUE,TRUE
"192","singlet","Astrocytes","Ependymal",FALSE,FALSE,549.736182082355,551.762702185363,TRUE,TRUE
"193","doublet_certain","Astrocytes","Granule",TRUE,FALSE,1096.68706796116,1156.79451646322,TRUE,TRUE
"194","singlet","Bergmann","Purkinje",FALSE,FALSE,235.596442596036,259.185825303871,TRUE,TRUE
"195","doublet_certain","Bergmann","MLI2",FALSE,FALSE,1176.10479680711,1231.37555795372,TRUE,TRUE
"196","singlet","Granule","Astrocytes",FALSE,FALSE,1001.97361169839,1007.71947202278,TRUE,TRUE
"197","singlet","Oligodendrocytes","Ependymal",FALSE,FALSE,238.958536182794,244.428227506503,TRUE,TRUE
"198","singlet","MLI1","MLI2",TRUE,TRUE,511.128255288834,512.858241019788,TRUE,TRUE
"199","singlet","Granule","Oligodendrocytes",FALSE,FALSE,620.133063193833,623.255440856208,TRUE,TRUE
"200","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,222.095796574197,227.724000910435,TRUE,TRUE
"201","singlet","Bergmann","MLI2",TRUE,FALSE,251.317913232342,256.354363536408,TRUE,TRUE
"202","doublet_certain","Granule","Purkinje",FALSE,FALSE,999.337193667785,1033.59172364917,TRUE,TRUE
"203","singlet","Oligodendrocytes","Granule",FALSE,FALSE,252.685020108328,253.268839036576,TRUE,TRUE
"204","singlet","Granule","Lugaro",FALSE,FALSE,560.184474381693,563.597254488685,TRUE,TRUE
"205","doublet_certain","Astrocytes","Purkinje",TRUE,FALSE,544.897444193383,621.523751452725,TRUE,TRUE
"206","singlet","Astrocytes","Purkinje",TRUE,FALSE,189.465284794352,192.354156154343,TRUE,TRUE
"207","singlet","Granule","Astrocytes",FALSE,FALSE,457.110630502993,464.944424195992,TRUE,TRUE
"208","singlet","MLI1","Ependymal",TRUE,FALSE,250.837744511213,252.520982241533,TRUE,TRUE
"209","singlet","Astrocytes","MLI2",TRUE,FALSE,339.585361149835,358.982646068786,TRUE,TRUE
"210","singlet","Oligodendrocytes","Microglia",FALSE,FALSE,212.70559250707,213.436546191308,TRUE,TRUE
"211","singlet","Purkinje","Bergmann",FALSE,FALSE,202.802908220675,215.392979131296,TRUE,TRUE
"212","singlet","Granule","Endothelial",FALSE,FALSE,921.009153653083,927.99621446304,TRUE,TRUE
"213","singlet","Granule","Astrocytes",FALSE,FALSE,218.800458194795,224.65470131893,TRUE,TRUE
"214","singlet","Granule","Choroid",FALSE,FALSE,193.217939984546,194.710895656071,TRUE,TRUE
"215","singlet","Granule","Oligodendrocytes",FALSE,FALSE,578.017452975008,583.211934952966,TRUE,TRUE
"216","singlet","Granule","Astrocytes",FALSE,FALSE,432.481301975273,432.5236628266,TRUE,TRUE
"217","singlet","Granule","Astrocytes",FALSE,FALSE,761.183765472372,766.964068816628,TRUE,TRUE
"218","singlet","Granule","Golgi",FALSE,FALSE,483.518557119793,485.238120404718,TRUE,TRUE
"219","singlet","Bergmann","Purkinje",FALSE,FALSE,210.401502881415,235.229947423631,TRUE,TRUE
"220","singlet","Candelabrum","Bergmann",FALSE,FALSE,1002.99417065105,1014.47130343334,TRUE,TRUE
"221","doublet_certain","MLI2","Bergmann",FALSE,TRUE,365.897076486804,394.290231226081,TRUE,TRUE
"222","singlet","Purkinje","Astrocytes",FALSE,FALSE,993.311589309743,1016.22198878245,TRUE,TRUE
"223","doublet_uncertain","Granule","Globular",FALSE,FALSE,717.22992819492,748.873502246059,TRUE,TRUE
"224","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,185.518972635299,199.003519793304,TRUE,TRUE
"225","doublet_certain","MLI1","Bergmann",FALSE,FALSE,1133.67555532102,1163.23796931649,TRUE,TRUE
"226","singlet","MLI1","Oligodendrocytes",TRUE,FALSE,180.542605386388,181.878073098987,TRUE,TRUE
"227","singlet","Granule","Astrocytes",FALSE,FALSE,377.398953637044,380.276595739351,TRUE,TRUE
"228","doublet_uncertain","Granule","Golgi",FALSE,FALSE,917.937478838292,946.296067216738,TRUE,TRUE
"229","singlet","Granule","Oligodendrocytes",FALSE,FALSE,872.354007990434,873.984656014572,TRUE,TRUE
"230","singlet","Granule","Astrocytes",FALSE,FALSE,304.624651012915,312.889894208728,TRUE,TRUE
"231","doublet_certain","Granule","Astrocytes",FALSE,FALSE,463.362595976112,495.004822263862,TRUE,TRUE
"232","doublet_certain","Astrocytes","Oligodendrocytes",FALSE,TRUE,986.610861780047,1021.64294824262,TRUE,TRUE
"233","doublet_certain","Astrocytes","Granule",FALSE,FALSE,1751.00896213058,1871.23000978339,TRUE,TRUE
"234","singlet","MLI1","Oligodendrocytes",FALSE,FALSE,451.35506669981,453.105496843822,TRUE,TRUE
"235","doublet_certain","Microglia","Granule",FALSE,FALSE,413.094263753289,456.888438984771,TRUE,TRUE
"236","singlet","MLI2","Oligodendrocytes",FALSE,FALSE,781.664135268632,782.867481074329,TRUE,TRUE
"237","singlet","Granule","Oligodendrocytes",FALSE,FALSE,354.203917124326,362.60669590339,TRUE,TRUE
"238","doublet_certain","Granule","Astrocytes",FALSE,FALSE,1443.17838195091,1533.72955676893,TRUE,TRUE
"239","singlet","Bergmann","Ependymal",FALSE,FALSE,117.890750326047,122.035570549891,TRUE,TRUE
"240","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,411.729258442269,445.649162623945,TRUE,TRUE
"241","singlet","Granule","Purkinje",FALSE,FALSE,446.38894184695,465.921156550899,TRUE,TRUE
"242","singlet","Granule","Microglia",FALSE,FALSE,352.501698068199,355.773395929747,TRUE,TRUE
"243","singlet","Macrophages","Microglia",TRUE,TRUE,209.178484554198,213.616106612924,TRUE,TRUE
"244","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,257.927543667315,263.737001335047,TRUE,TRUE
"245","singlet","Fibroblast","Candelabrum",TRUE,FALSE,228.189926874687,236.771786134343,TRUE,TRUE
"246","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,955.835828895458,956.451600558644,TRUE,TRUE
"247","singlet","Oligodendrocytes","Polydendrocytes",FALSE,FALSE,723.169135088972,724.658973632273,TRUE,TRUE
"248","singlet","Bergmann","Purkinje",FALSE,FALSE,427.51850808861,443.074956606146,TRUE,TRUE
"249","singlet","Granule","Ependymal",FALSE,FALSE,421.284264021373,424.560593351176,TRUE,TRUE
"250","singlet","Granule","Astrocytes",FALSE,FALSE,712.994057879721,723.687966057383,TRUE,TRUE
"251","singlet","Purkinje","Fibroblast",FALSE,FALSE,275.197846912964,297.70603722528,TRUE,TRUE
"252","singlet","MLI2","Astrocytes",FALSE,FALSE,580.194475432597,587.034928870064,TRUE,TRUE
"253","singlet","Astrocytes","Purkinje",TRUE,FALSE,261.604793407436,265.323398854953,TRUE,TRUE
"254","doublet_certain","Purkinje","Astrocytes",FALSE,FALSE,1252.75981740843,1290.68870190794,TRUE,TRUE
"255","singlet","Golgi","Astrocytes",FALSE,FALSE,304.246441230731,307.816838807648,TRUE,TRUE
"256","singlet","Granule","Astrocytes",FALSE,FALSE,798.419089532595,798.352013869295,TRUE,TRUE
"257","singlet","MLI2","Bergmann",FALSE,FALSE,628.423164265734,633.490605834677,TRUE,TRUE
"258","singlet","Granule","Astrocytes",FALSE,FALSE,806.630640119484,806.522020600325,TRUE,TRUE
