cell,cell_type
Cell472,group5
Cell473,group4
Cell474,group1
Cell475,group5
Cell476,group2
Cell477,group4
Cell478,group1
Cell479,group4
Cell480,group1
Cell481,group4
Cell482,group2
Cell483,group2
Cell484,group2
Cell485,group1
Cell486,group1
Cell487,group5
Cell488,group4
Cell489,group2
Cell490,group5
Cell491,group1
Cell492,group2
Cell493,group2
Cell494,group2
Cell495,group1
Cell496,group1
Cell497,group4
Cell498,group2
Cell499,group2
Cell500,group2
Cell501,group4
Cell502,group4
Cell503,group1
Cell504,group1
Cell505,group5
Cell506,group5
Cell507,group1
Cell508,group4
Cell509,group5
Cell510,group1
Cell511,group6
Cell512,group4
Cell513,group4
Cell514,group1
Cell515,group6
Cell516,group2
Cell517,group5
Cell518,group4
Cell519,group1
Cell520,group1
Cell521,group1
Cell522,group2
Cell523,group5
Cell524,group4
Cell525,group4
Cell526,group5
Cell527,group2
Cell528,group1
Cell529,group5
Cell530,group5
Cell531,group5
Cell532,group4
Cell533,group4
Cell534,group4
Cell535,group6
Cell536,group4
Cell537,group2
Cell538,group6
Cell539,group1
Cell540,group5
Cell541,group1
Cell542,group2
Cell543,group1
Cell544,group5
Cell545,group2
Cell546,group5
Cell547,group6
Cell548,group5
Cell549,group4
Cell550,group5
Cell551,group6
Cell552,group1
Cell553,group4
Cell554,group5
Cell555,group1
Cell556,group5
Cell557,group5
Cell558,group1
Cell559,group1
Cell560,group4
Cell561,group1
Cell562,group1
Cell563,group1
Cell564,group6
Cell565,group2
Cell566,group4
Cell567,group1
Cell568,group2
Cell569,group1
Cell570,group5
Cell571,group5
Cell572,group4
Cell573,group1
Cell574,group4
Cell575,group6
Cell576,group5
Cell577,group1
Cell578,group6
Cell579,group1
Cell580,group4
Cell581,group2
Cell582,group4
Cell583,group5
Cell584,group1
Cell585,group4
Cell586,group1
Cell587,group1
Cell588,group2
Cell589,group1
Cell590,group1
Cell591,group2
Cell592,group1
Cell593,group2
Cell594,group2
Cell595,group4
Cell596,group4
Cell597,group2
Cell598,group4
Cell599,group1
Cell600,group4
Cell601,group1
Cell602,group5
Cell603,group2
Cell604,group5
Cell605,group2
Cell606,group1
Cell607,group1
Cell608,group6
Cell609,group5
Cell610,group2
Cell611,group4
Cell612,group5
Cell613,group1
Cell614,group6
Cell615,group1
Cell616,group5
Cell617,group1
Cell618,group1
Cell619,group4
Cell620,group5
Cell621,group5
Cell622,group5
Cell623,group4
Cell624,group5
Cell625,group1
Cell626,group5
Cell627,group1
Cell628,group1
Cell629,group2
Cell630,group5
Cell631,group6
Cell632,group2
Cell633,group1
Cell634,group4
Cell635,group2
Cell636,group5
Cell637,group5
Cell638,group1
Cell639,group5
Cell640,group1
Cell641,group2
Cell642,group2
Cell643,group1
Cell644,group6
Cell645,group4
Cell646,group6
Cell647,group4
Cell648,group2
Cell649,group1
Cell650,group4
Cell651,group5
Cell652,group6
Cell653,group1
Cell654,group1
Cell655,group6
Cell656,group2
Cell657,group6
Cell658,group1
Cell659,group5
Cell660,group4
Cell661,group4
Cell662,group1
Cell663,group2
Cell664,group5
Cell665,group1
Cell666,group4
Cell667,group1
Cell668,group5
Cell669,group1
Cell670,group4
Cell671,group4
Cell672,group6
Cell673,group1
Cell674,group5
Cell675,group5
Cell676,group5
Cell677,group2
Cell678,group5
Cell679,group4
Cell680,group5
Cell681,group1
Cell682,group1
Cell683,group5
Cell684,group1
Cell685,group1
Cell686,group5
Cell687,group5
Cell688,group4
Cell689,group2
Cell690,group4
Cell691,group1
Cell692,group1
Cell693,group1
Cell694,group6
Cell695,group5
Cell696,group2
Cell697,group5
Cell698,group4
Cell699,group1
Cell700,group1
Cell701,group1
Cell702,group2
Cell703,group4
Cell704,group6
Cell705,group5
Cell706,group4
Cell707,group1
Cell708,group5
Cell709,group4
Cell710,group1
Cell711,group1
Cell712,group4
Cell713,group5
Cell714,group4
Cell715,group2
Cell716,group1
Cell717,group5
Cell718,group5
Cell719,group5
Cell720,group2
Cell721,group4
Cell722,group4
Cell723,group4
Cell724,group1
Cell725,group6
Cell726,group4
Cell727,group5
Cell728,group5
Cell729,group6
Cell730,group1
Cell731,group4
Cell732,group1
Cell733,group1
Cell734,group5
Cell735,group2
Cell736,group2
Cell737,group1
Cell738,group2
Cell739,group2
Cell740,group4
Cell741,group1
Cell742,group1
Cell743,group4
Cell744,group5
Cell745,group4
Cell746,group4
Cell747,group2
Cell748,group6
Cell749,group5
Cell750,group4
Cell751,group5
Cell752,group5
Cell753,group2
Cell754,group5
Cell755,group1
Cell756,group2
Cell757,group4
Cell758,group5
Cell759,group5
Cell760,group2
Cell761,group1
Cell762,group2
Cell763,group1
Cell764,group4
Cell765,group1
Cell766,group5
Cell767,group4
Cell768,group1
Cell769,group2
Cell770,group4
Cell771,group4
Cell772,group4
Cell773,group5
Cell774,group2
Cell775,group1
Cell776,group5
Cell777,group5
Cell778,group2
Cell779,group4
Cell780,group4
Cell781,group4
Cell782,group1
Cell783,group4
Cell784,group1
Cell785,group1
Cell786,group1
Cell787,group1
Cell788,group6
Cell789,group5
Cell790,group2
Cell791,group4
Cell792,group1
Cell793,group5
Cell794,group4
Cell795,group4
Cell796,group4
Cell797,group4
Cell798,group1
Cell799,group4
Cell800,group1
Cell801,group6
Cell802,group1
Cell803,group4
Cell804,group6
Cell805,group5
Cell806,group2
Cell807,group1
Cell808,group5
Cell809,group2
Cell810,group5
Cell811,group4
Cell812,group1
Cell813,group4
Cell814,group4
Cell815,group1
Cell816,group6
Cell817,group5
Cell818,group4
Cell819,group5
Cell820,group4
Cell821,group5
Cell822,group4
Cell823,group1
Cell824,group1
Cell825,group4
Cell826,group1
Cell827,group2
Cell828,group6
Cell829,group2
Cell830,group4
Cell831,group1
Cell832,group4
Cell833,group1
Cell834,group1
Cell835,group2
Cell836,group4
Cell837,group2
Cell838,group4
Cell839,group2
Cell840,group2
Cell841,group1
Cell842,group5
Cell843,group2
Cell844,group2
Cell845,group4
Cell846,group4
Cell847,group2
Cell848,group4
Cell849,group5
Cell850,group5
Cell851,group4
Cell852,group4
Cell853,group5
Cell854,group1
Cell855,group1
Cell856,group5
Cell857,group1
Cell858,group1
Cell859,group1
Cell860,group5
Cell861,group4
Cell862,group1
Cell863,group1
Cell864,group4
Cell865,group1
Cell866,group4
Cell867,group1
Cell868,group2
Cell869,group5
Cell870,group1
Cell871,group2
Cell872,group1
Cell873,group5
Cell874,group1
Cell875,group1
Cell876,group5
Cell877,group5
Cell878,group1
Cell879,group4
Cell880,group1
Cell881,group2
Cell882,group4
Cell883,group1
Cell884,group4
Cell885,group6
Cell886,group1
Cell887,group1
Cell888,group1
Cell889,group6
Cell890,group4
Cell891,group1
Cell892,group4
Cell893,group1
Cell894,group1
Cell895,group5
Cell896,group2
Cell897,group1
Cell898,group6
Cell899,group4
Cell900,group4
Cell901,group2
Cell902,group2
Cell903,group2
Cell904,group1
Cell905,group1
Cell906,group5
Cell907,group5
Cell908,group1
Cell909,group5
Cell910,group2
Cell911,group4
Cell912,group2
Cell913,group1
Cell914,group5
Cell915,group4
Cell916,group4
Cell917,group1
Cell918,group1
Cell919,group4
Cell920,group1
Cell921,group5
Cell922,group1
Cell923,group5
Cell924,group5
Cell925,group5
Cell926,group4
Cell927,group6
Cell928,group6
Cell929,group1
Cell930,group1
Cell931,group2
Cell932,group1
Cell933,group5
Cell934,group6
Cell935,group2
Cell936,group5
Cell937,group1
Cell938,group4
Cell939,group6
Cell940,group4
Cell941,group1
Cell942,group2
Cell943,group5
Cell944,group1
Cell945,group1
Cell946,group1
Cell947,group1
Cell948,group1
Cell949,group1
Cell950,group4
Cell951,group5
Cell952,group4
Cell953,group1
Cell954,group4
Cell955,group4
Cell956,group2
Cell957,group2
Cell958,group4
Cell959,group2
Cell960,group5
Cell961,group1
Cell962,group1
Cell963,group4
Cell964,group1
Cell965,group5
Cell966,group5
Cell967,group5
Cell968,group2
Cell969,group2
Cell970,group5
Cell971,group2
Cell972,group5
Cell973,group2
Cell974,group1
Cell975,group1
Cell976,group4
Cell977,group1
Cell978,group1
Cell979,group5
Cell980,group5
Cell981,group5
Cell982,group1
Cell983,group5
Cell984,group5
Cell985,group1
Cell986,group1
Cell987,group1
Cell988,group2
Cell989,group1
Cell990,group4
Cell991,group5
Cell992,group2
Cell993,group1
Cell994,group5
Cell995,group4
Cell996,group1
Cell997,group5
Cell998,group5
Cell999,group5
Cell1000,group6
